Track Name,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Label,Genre
Outnumbered,Dermot Kennedy,0.614,0.684,0,-5.79,1,0.157,0.247,0,0.0976,0.258,156.85,245700,4,1,"alternative,pop,singer-songwriter,folk,irish"
Stay With Me,Sam Smith,0.479,0.419,0,-6.517,1,0.0389,0.568,0.000217,0.11,0.186,85.014,172724,4,1,"soul,pop,2014,sam+smith,soul,pop,british"
Thank You (ft. Lucy Rose & The RattPack),Logic,0.599,0.749,10,-7.12,1,0.269,0.169,3.03E-06,0.4,0.574,159.413,430427,4,1,"lucy+rose,hip-hop,rap,hip+hop"
Mariposa,Peach Tree Rascals,0.676,0.525,9,-5.88,1,0.028,0.617,0,0.356,0.421,112.011,210000,4,1,"indie,alternative,indie,alternative,hip-hop"
What's the Move (feat. Lil Uzi Vert),Young Thug,0.961,0.438,7,-7.877,1,0.31,0.0431,0,0.139,0.412,124.018,251080,4,1,"young+thug,lil+uzi+vert,trap,rap,hip-hop,trap,rap"
Baila Conmigo (feat. Kelly Ruiz),Dayvi,0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,189818,4,1,"guaracha,javilda,dayvi,guaracha,javilda,dayvi"
Speechless (feat. Erika Sirola),Robin Schulz,0.574,0.728,1,-4.777,1,0.062,0.0161,1.42E-06,0.0851,0.266,125.047,214942,4,1,"dance,linedance+2019,electronic,dance,minimal"
EFH,Shindy,0.6,0.657,1,-7.14,1,0.0677,0.00595,0.000157,0.133,0.253,160.386,180662,4,1,"hip-hop,rap,deutschrap,german+hip-hop,hip-hop,rap,deutschrap"
Ain't A Thing (feat. Bonn),Avicii,0.454,0.423,9,-7.286,1,0.0552,0.544,0,0.0538,0.245,170.162,183661,4,1,"house,electronic,dance,progressive+house,electro+house,house,electronic,dance"
Emotionally Scarred,Lil Baby,0.585,0.641,6,-4.269,0,0.133,0.0286,0,0.316,0.266,88.284,197530,4,1,"rap,hip-hop,hip+hop,trap,hip-hop,rap,hip+hop"
Doch in der Nacht,Apache 207,0.9,0.832,9,-6.906,0,0.0739,0.121,0.25,0.213,0.706,130.994,191760,4,1,"rap,hip-hop,german,rap,hip-hop,german"
It Won't Kill Ya,The Chainsmokers,0.572,0.53,6,-8.521,0,0.0654,0.0647,0.000169,0.127,0.12,170.138,217613,4,1,"electronic,the+chainsmokers,2017,louane,electronic,pop,house"
Investe Em Mim,Jonas Esticado,0.632,0.953,9,-1.283,1,0.0325,0.317,0,0.125,0.798,160.061,186533,4,1,"brazil,brasil,nordeste,forro,ceara,brazil,brasil,forro"
Raffaello,Shindy,0.645,0.49,0,-9.198,1,0.105,0.191,1.42E-05,0.092,0.154,74.376,237561,4,1,"hip-hop,rap,deutschrap,german+hip-hop,hip-hop,rap,deutschrap"
Lie To Me (feat. Julia Michaels),5 Seconds of Summer,0.611,0.52,0,-5.445,1,0.0346,0.0132,0,0.105,0.771,159.927,149878,4,1,"pop+punk,pop+rock,australian,pop,pop+punk,pop+rock,australian"
Estamos Bien,Bad Bunny,0.793,0.557,9,-5.618,0,0.1,0.831,4.45E-06,0.103,0.468,120.118,208080,4,1,"reggaeton,rnb,latin,reggaeton,trap"
SUTRA,Sebastian Yatra,0.746,0.745,9,-3.311,1,0.146,0.0474,1.71E-06,0.15,0.828,180.081,203853,4,1,"reggaeton,all,pop,colombia,reggaeton,all,pop"
Happy Birthday,Sfera Ebbasta,0.792,0.777,8,-4.402,0,0.0454,0.0455,5.34E-05,0.293,0.696,137.05,170707,4,1,"rap,pop,trap,italian,trap,rap,italian"
Baller los,MERO,0.642,0.598,10,-8.716,0,0.283,0.505,0,0.129,0.508,170.185,160357,4,1,"rap,german,hip-hop,german+rap,deutschrap,rap,german,hip-hop"
Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,0.767,0.934,4,-3.057,0,0.195,0.104,0,0.0835,0.895,121.069,165467,4,1,"dance,samba,electronic,carnaval,demi+lovato,electronic,dance,british"
Oxy (feat. Lil Wayne),Future,0.811,0.526,8,-7.003,1,0.161,0.00779,0.0642,0.13,0.248,149.954,180080,4,1,"hip-hop,future,lil+wayne,hip-hop,rap,trap"
Sálvame,RBD,0.473,0.657,6,-6.278,1,0.024,0.0454,2.41E-06,0.068,0.294,74.996,224973,4,1,"rbd,latin,love,pop,pop,latin,rbd"
Are You Bored Yet? (feat. Clairo),Wallows,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32E-05,0.273,0.64,120.023,178000,4,1,"indie,rock,indie+pop,indie+rock,indie,rock,indie+rock"
"Fuego (with Sean Paul & Anitta, feat. Tainy)",DJ Snake,0.819,0.859,8,-6.264,1,0.224,0.0244,0,0.0916,0.612,104.906,195429,4,1,"trap,electronic,dance,edm,trap,electronic,dance"
My Window (feat. Lil Wayne),YoungBoy Never Broke Again,0.778,0.662,8,-6.081,0,0.308,0.187,0,0.116,0.571,149.935,192000,4,1,"rap,louisiana,hip+hop,hip-hop,trap,rap,louisiana,hip+hop"
Harlem Shake (feat. Young Thug),Future,0.864,0.689,10,-7.273,0,0.22,7.68E-05,0.000467,0.111,0.412,152.946,148246,4,1,"young+thug,hip-hop,rap,trap"
Break Up Song,Little Mix,0.626,0.749,5,-5.406,1,0.0443,0.00515,0,0.215,0.6,90.033,200299,4,1,"pop,retro,pop,british,female+vocalists"
Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra,0.86,0.697,1,-4.727,1,0.0718,0.102,0,0.159,0.586,129.978,268794,4,1,"argentina,trap,argentina,trap,latin"
Lets Link,WhoHeem,0.839,0.683,10,-9.232,0,0.165,0.00667,0,0.241,0.522,120.003,159955,4,1,"hip-hop,hip-hop"
Where U From,Huncho Jack,0.756,0.757,1,-2.969,1,0.0772,0.0542,0,0.211,0.284,140.073,251969,4,1,"trap,rap,hip-hop,travis+scott,trap,rap,hip-hop"
Thug Love,A Boogie Wit da Hoodie,0.54,0.643,5,-4.707,0,0.288,0.428,0,0.174,0.328,178.125,181744,4,1,"hip-hop,rap,hip+hop,rnb,hip-hop,rap,hip+hop"
Who Shot Cupid?,Juice WRLD,0.758,0.932,3,-2.809,1,0.0372,0.0558,0,0.097,0.592,125.993,214246,4,1,"hip-hop,rap,cloud+rap,emo+rap,trap,hip-hop,rap,cloud+rap"
PUPPE,Rammstein,0.581,0.822,11,-7.341,1,0.0574,0.0229,0,0.126,0.3,116.929,273707,4,1,"industrial+metal,gothic+metal,gothic+rock,neue+deutsche+harte,industrial+metal,metal,industrial"
SKYBOX,Gunna,0.779,0.707,1,-6.527,1,0.16,0.0991,0,0.0934,0.343,140.894,178097,4,1,"gunna,chill,hip-hop,rap,trap"
Love Thru The Computer (feat. Justin Bieber),Gucci Mane,0.756,0.908,6,-4.427,0,0.0717,0.0848,0,0.377,0.78,100.021,173927,4,1,"gucci+mane,justin+bieber,hip-hop,rap,dirty+south"
Global,Lil Baby,0.672,0.565,1,-6.504,1,0.441,0.106,0,0.113,0.313,163.827,169826,4,1,"rap,hip-hop,hip+hop,trap,2018,hip-hop,rap,hip+hop"
Quiero Repetir,Ozuna,0.608,0.753,0,-4.748,0,0.368,0.103,0,0.0996,0.482,97.626,200987,4,1,"reggaeton,puerto+rico,reggaeton,puerto+rico,latin"
Dans l'espace (feat. Heuss l'Enfoiré),Gambi,0.916,0.57,1,-6.278,1,0.18,0.0286,1.96E-06,0.0851,0.7,110.05,169702,4,1,"jazz+hop,underground+hip-hop,jazz+hop,underground+hip-hop,french"
FML,Arizona Zervas,0.822,0.575,5,-5.95,1,0.0934,0.113,0,0.106,0.616,100.087,223000,4,1,"rap,hip+hop,hip-hop,trap,rap,hip-hop,rnb"
Million Reasons,Lady Gaga,0.668,0.449,0,-7.897,1,0.0451,0.477,0,0.107,0.154,129.889,205280,4,1,"ballad,pop,sad,love+at+first+listen,pop,dance,electronic"
Connection,OneRepublic,0.611,0.602,5,-4.89,1,0.0437,0.000837,0,0.112,0.624,168.154,148460,4,1,"pop,american,rock,pop+rock,alternative"
Bluffin',Khalid,0.529,0.314,0,-10.323,1,0.0461,0.354,0.000436,0.102,0.288,129.666,199240,3,1,"rnb,soul,pop,alternative,alternative+rnb,rnb,soul,pop"
Bring Me Love,John Legend,0.506,0.86,2,-6.276,1,0.425,0.198,0,0.125,0.582,191.511,199547,4,1,"soul,christmas,2010s,2018,soul,rnb,neo-soul"
High Hopes (feat. Omar Apollo),Joji,0.719,0.369,1,-9.12,0,0.193,0.472,0.0572,0.102,0.364,150.076,182400,4,1,"lo-fi,hip-hop,rnb,japanese,alternative+rnb,lo-fi,hip-hop,rnb"
Used To Be,Jonas Brothers,0.71,0.517,1,-6.85,1,0.0448,0.172,0,0.0786,0.176,145.946,184987,4,1,"pop,pop,pop+rock,disney"
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,0.652,0.795,11,-5.192,0,0.174,0.156,0,0.123,0.788,135.018,304607,4,1,"hip-hop,rap,lil+wayne,chance+the+rapper,2+chainz,hip-hop,rap,hip+hop"
Go Stupid,Polo G,0.92,0.833,1,-3.18,1,0.253,0.0277,0,0.0596,0.645,141.034,165726,4,1,"rap,hip-hop,american,hip+hop,chicago,rap,hip-hop,american"
do re mi,blackbear,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25E-06,0.123,0.17,111.002,212027,3,1,"rnb,soul,rap,electronic,hip-hop,pop"
Mama/Show Love (feat. YBN Cordae),Logic,0.574,0.823,0,-4.322,0,0.124,0.116,0,0.0898,0.256,154.053,241307,4,1,"conscious hip hop,dmv rap,hip hop,pop rap,rap"
GRoCERIES,Chance the Rapper,0.906,0.596,0,-5.88,0,0.243,0.0578,0,0.109,0.701,144.038,226846,4,1,"chance+the+rapper,hip-hop,rap,hip+hop"
Roses (with Juice WRLD feat. Brendon Urie),benny blanco,0.612,0.601,8,-7.089,1,0.164,0.168,0,0.117,0.525,147.018,223543,4,1,"rap,emo,emo+rap,brendon+urie,juice+wrld,pop,hip+hop,electronic"
Make Me (Cry),Noah Cyrus,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881,242081,4,1,"noah+cyrus,pop,female+vocalists,ballad"
I Warned Myself,Charlie Puth,0.488,0.311,10,-11.467,0,0.297,0.562,0.000548,0.161,0.579,184.112,159783,4,1,"pop,sexy,hot,filthy,pop,rnb,soul"
13 Beaches,Lana Del Rey,0.333,0.389,7,-9.132,1,0.0364,0.539,0.0772,0.163,0.25,144.204,295569,4,1,"ambient+pop,chamber+pop,pop,alternative,indie,female+vocalists,pop"
Stamm Fort (feat. Sfera Ebbasta),Luche,0.78,0.521,0,-5.094,1,0.123,0.0983,0.000125,0.0967,0.643,160.087,171375,4,1,"italian hip hop,rap napoletano"
Saturnz Barz (feat. Popcaan),Gorillaz,0.383,0.621,6,-5.878,0,0.113,0.0272,0,0.427,0.213,80.051,181907,4,1,"electronic,dancehall,rap,experimental,alternative,electronic,hip-hop"
NITROUS,Joji,0.827,0.549,0,-8.188,0,0.0343,0.556,0.689,0.124,0.381,127.992,131719,4,1,"lo-fi,hip-hop,rnb,japanese,alternative+rnb,lo-fi,hip-hop,rnb"
Have Yourself a Merry Little Christmas (feat. Esperanza Spalding),John Legend,0.319,0.509,10,-8.868,1,0.0305,0.642,0,0.39,0.427,144.55,223240,3,1,"soul,jazz,christmas,2010s,2018,soul,rnb,neo-soul"
I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),Lil Peep,0.741,0.845,5,-3.568,0,0.0381,0.15,0,0.174,0.926,129.939,233613,4,1,"emo rap,lgbtq+ hip hop"
Can You Feel the Love Tonight,Beyoncé,0.337,0.331,5,-10.16,1,0.0385,0.657,0,0.085,0.35,103.203,182613,5,1,"rnb,pop,female+vocalists,soul,hip-hop,rnb,pop,female+vocalists"
Brooklyn Bridge To Chorus,The Strokes,0.628,0.571,0,-3.897,1,0.0631,0.00602,8.89E-05,0.0833,0.465,119.894,235947,4,1,"rock,new+wave,indie,synthpop,indie+rock,indie,rock"
Calling My Spirit,Kodak Black,0.908,0.365,1,-9.954,1,0.0942,0.0927,0,0.261,0.742,119.977,152000,4,1,"kodak+black,mumble+rap,rap,trap,hip-hop"
Atrasadinha - Ao Vivo,Felipe Araújo,0.676,0.844,7,-3.396,1,0.109,0.498,0,0.866,0.716,159.969,172767,4,1,"sertanejo,latin,pop,brazilian,sertanejo,latin,pop"
Tu Foto,Ozuna,0.735,0.482,7,-9.21,1,0.0508,0.205,0.000194,0.0894,0.795,175.907,193118,4,1,"reggaeton,ozuna,puerto+rico,reggaeton,puerto+rico,latin"
Cut My Lip,Twenty One Pilots,0.641,0.561,4,-5.856,1,0.0355,0.12,0.0021,0.358,0.678,111.938,282613,4,1,"alternative,electronic,alternative+pop,synthpop,alternative,electronic,indie"
Martin & Gina,Polo G,0.832,0.534,1,-7.813,0,0.253,0.345,0,0.165,0.116,93.924,132833,4,1,"rap,hip-hop,american,hip+hop,chicago,rap,hip-hop,american"
Atrévete,Nicky Jam,0.552,0.675,11,-3.824,1,0.297,0.311,0,0.119,0.586,183.785,198320,4,1,"reggaeton,latin,reggaeton,latin,pop"
I Wish It Could Be Christmas Everyday,Wizzard,0.383,0.914,9,-6.43,1,0.0515,0.00422,1.40E-05,0.444,0.528,139.955,278947,4,1,"christmas,xmas,glam+rock,70s,heavy+metal"
PROLLY HEARD,DaBaby,0.884,0.783,1,-2.388,1,0.294,0.0744,0,0.12,0.929,124.052,143226,4,1,"hip-hop,rap,trap,hip+hop,hip-hop,rap,trap"
You & I,One Direction,0.574,0.329,1,-6.829,1,0.0274,0.22,0,0.0986,0.356,130.993,237933,4,1,"pop,love,boy+band,love+at+first+listen,pop,british,one+direction"
SENTADÃO,PEDRO SAMPAIO,0.68,0.869,6,-1.94,1,0.0589,0.178,0,0.223,0.924,173.997,143448,4,1,"brazil,brasil,brazilian,funk+carioca,brazil,brasil,brazilian"
Lucky Strike,Troye Sivan,0.612,0.694,2,-7.363,1,0.0514,0.579,0,0.0914,0.564,103.031,208967,4,1,"pop,indie,alternative,electropop,pop,indie+pop,indie"
Audacity (feat. Headie One),Stormzy,0.678,0.516,1,-4.601,1,0.444,0.0523,0,0.13,0.11,133.939,245920,4,1,"hip+hop,british+hip+hop,english+hip+hop,grime,hip-hop,rap"
I Always Wanna Die (Sometimes),The 1975,0.376,0.473,4,-5.636,1,0.0325,0.00527,0.00162,0.123,0.0398,148.835,314663,4,1,"alternative+rock,britpop,indie,alternative,indie+rock,indie,british"
Smile,Katy Perry,0.783,0.912,0,-3.713,1,0.243,0.0238,0,0.339,0.749,98.025,166898,4,1,"pop,2020,kp5,pop,female+vocalists,pop+rock"
Cattitude (feat. RuPaul),Miley Cyrus,0.801,0.851,6,-5.698,0,0.175,0.00785,0.000966,0.385,0.705,121.065,189973,4,1,"pop,electronic,rap,queen,pop,female+vocalists,dance"
Night Changes,One Direction,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600,4,1,"pop,british,love,love+at+first+listen,pop,british,one+direction"
Bloom,Troye Sivan,0.708,0.701,0,-5.196,1,0.0328,0.031,0,0.392,0.504,120.932,222097,4,1,"pop,indie,best+of+2018,pop,indie+pop,indie"
Grace (feat. 42 Dugg),Lil Baby,0.817,0.513,10,-6.263,0,0.394,0.38,0,0.109,0.177,123.029,203438,4,1,"rap,hip-hop,hip+hop,trap,hip-hop,rap,hip+hop"
KARMA,Nimo,0.698,0.634,0,-6.121,0,0.0742,0.139,4.89E-06,0.338,0.528,159.992,255133,4,1,"rap,swedish,german,hip-hop,denpa,rap,swedish,hip-hop"
Dancin (feat. Luvli) - Krono Remix,Aaron Smith,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41E-05,0.289,0.357,119.896,198053,4,1,"house,dance,disco,dance+pop,10s,hip-hop,house,alternative+hip-hop"
Finally // beautiful stranger,Halsey,0.626,0.55,9,-5.105,0,0.029,0.051,0,0.118,0.123,133.976,221096,4,1,"dance pop,electropop,etherpop,indie poptimism,pop,pop dance,post-teen pop"
Fabergé,RIN,0.721,0.647,11,-7.039,1,0.189,0.0513,0.0026,0.2,0.56,164.011,177093,4,1,"alternative dance,alternative rock,anti-folk,art pop,athens indie,baroque pop,dance-punk,e6fi,freak folk,indie pop,indie rock,modern rock,new rave"
2000 Miles - 2007 Remaster,Pretenders,0.22,0.708,7,-9.051,1,0.035,0.00292,0.0267,0.102,0.453,66.214,220427,4,1,"album rock,art rock,classic rock,dance rock,folk,folk rock,lilith,mellow gold,new romantic,new wave,new wave pop,permanent wave,pop rock,rock,soft rock"
Revenge (feat. Eminem),P!nk,0.725,0.749,10,-7.474,0,0.356,0.0452,0,0.175,0.761,87.03,226160,4,1,"rap,pop,mmm,eminem,pop,pop+rock,female+vocalists"
Someone Said,Swae Lee,0.904,0.492,2,-9.657,1,0.155,0.00119,0.364,0.125,0.257,149.982,223275,4,1,"rap,rnb,soul,hip-hop,rnb,rap,hip-hop"
Valentine,5 Seconds of Summer,0.746,0.767,1,-2.907,0,0.0374,0.0601,1.07E-05,0.0859,0.773,94.007,196628,4,1,"pop+rock,pop,poprock,love+at+first+listen,hino,pop+punk,pop+rock,australian"
Sorry - Original Demo,Beyoncé,0.546,0.26,1,-12.573,1,0.125,0.942,5.09E-06,0.128,0.421,155.033,204400,4,1,"demo,pop,rnb,rnb,pop,female+vocalists"
Slippery (feat. Gucci Mane),Migos,0.92,0.674,1,-5.662,0,0.264,0.307,0,0.104,0.741,141.967,304041,4,1,"atlanta,hiphop,trap,gucci+mane,migos,hip-hop,trap,rap"
Love Drought,Beyoncé,0.491,0.538,9,-10.62,0,0.0439,0.0205,0.595,0.126,0.21,157.063,237467,4,1,"experimental,alternative,rnb,alternative+rnb,rnb,pop,female+vocalists"
Baby (feat. MARINA & Luis Fonsi),Clean Bandit,0.755,0.74,0,-5.354,0,0.04,0.356,1.05E-05,0.0994,0.33,116.946,205440,4,1,"electronic,pop,dance,latin,electronic,indie,experimental"
America,Logic,0.838,0.891,1,-4.155,1,0.135,0.124,0.000312,0.107,0.605,115.01,331347,4,1,"hip-hop,rap,hip+hop,biracial,hip-hop,rap,hip+hop"
F9mily (You & Me),Lil Nas X,0.556,0.534,0,-7.75,1,0.0332,0.019,0.00063,0.0859,0.408,170.054,162720,4,1,"pop+rock,rock,pop,emo,hip-hop,country+rap,country"
Mood Swings,A Boogie Wit da Hoodie,0.941,0.676,4,-5.54,0,0.0936,0.211,4.64E-06,0.0986,0.93,120.073,156960,4,1,"a+boogie+wit+da+hoodie,hip-hop,rap,hip+hop"
Ascension (feat. Vince Staples),Gorillaz,0.676,0.905,1,-2.569,1,0.147,0.594,0,0.154,0.519,152.186,155973,4,1,"electronic,rap,hip-hop,experimental,alternative,electronic,hip-hop"
Lesbian (feat. Gunna & Young Thug),Metro Boomin,0.8,0.406,6,-8.892,0,0.268,0.636,0,0.109,0.274,120.999,206813,4,1,"gunna,young+thug,trap,rap,hip-hop"
Open Mic\\Aquarius III,Logic,0.751,0.916,0,-3.917,1,0.256,0.169,0,0.366,0.745,89.876,303931,4,1,"hip-hop,rap,hip+hop,biracial,hip-hop,rap,hip+hop"
Love Galore (feat. Travis Scott),SZA,0.795,0.594,0,-6.2,1,0.0747,0.111,0,0.162,0.409,135.002,275080,4,1,"alternative+rnb,pop+rap,rnb,rnb,soul,alternative+rnb"
Alocao (With Bad Gyal),Omar Montes,0.673,0.752,11,-4.705,0,0.0567,0.214,1.53E-06,0.106,0.699,178.005,209320,4,1,"spain,spain"
Combatchy (feat. MC Rebecca),Anitta,0.826,0.73,1,-3.032,1,0.0809,0.383,0.000374,0.0197,0.605,150.134,157600,4,1,"pop,brazilian,funk,dance,female+vocalists,pop,brazilian,funk"
GEH DEIN WEG (feat. Loredana),KC Rebell,0.802,0.727,5,-5.48,1,0.121,0.0148,0,0.113,0.581,148.018,184993,4,1,"deutschrap,rap,deutschrap,rap,germany"
Wow. - Remix,Post Malone,0.797,0.64,11,-6.272,0,0.194,0.148,0,0.209,0.486,100.002,170053,4,1,"rap,hip+hop,hip-hop,tyga,post+malone,hip-hop,rap,trap"
All the Time,Zara Larsson,0.665,0.799,6,-2.868,0,0.0617,0.18,0,0.125,0.5,101.976,228112,4,1,"pop,electropop,2019,electronic,pop,swedish,female+vocalists"
Islands in the Stream,Dolly Parton,0.611,0.524,8,-8.256,1,0.035,0.68,0,0.0753,0.73,203.787,250053,4,1,"country,duet,country,female+vocalists,folk"
La Rompe Corazones,Daddy Yankee,0.685,0.859,5,-2.595,0,0.0553,0.116,0,0.317,0.891,176.018,204520,4,1,"reggaeton,latin,hip-hop,spanish,reggaeton,latin,hip-hop"
"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,0.883,0.525,2,-8.054,0,0.0633,0.189,0,0.0971,0.312,99.978,174100,4,1,"nav,playboi+carti,a+boogie+wit+da+hoodie,rap,hip-hop,west+coast"
Deep End (Lil Baby & Gunna),Lil Baby,0.658,0.535,11,-8.197,1,0.515,0.257,0,0.0981,0.395,150.055,174662,4,1,"rap,hip-hop,hip+hop,trap,hip-hop,rap,hip+hop"
GIVE IT TO EM (feat. Saweetie),Quavo,0.879,0.491,11,-7.459,0,0.339,0.013,0,0.112,0.224,152.008,182440,4,1,"migos,quavo,migos,quavo,rap"
C7osure (You Like),Lil Nas X,0.847,0.742,8,-5.515,0,0.247,0.397,0,0.135,0.56,133.989,148653,4,1,"lil+nas+x,hip-hop,country+rap,country"
Shake The Room (feat. Quavo),Pop Smoke,0.733,0.684,2,-4.748,1,0.177,0.142,0,0.179,0.437,142.04,165640,4,1,"drill,quavo,brooklyn+drill,pop+smoke,rap,hip-hop,drill"
all I know (feat. Trippie Redd),Machine Gun Kelly,0.712,0.624,9,-6.911,1,0.067,0.0342,4.91E-05,0.0919,0.335,77.471,129142,4,1,"hip-hop,rap,pop+punk,cleveland,mgk,hip-hop,rap,pop+punk"
Menace,PNL,0.756,0.552,8,-6.912,1,0.0596,0.119,0,0.104,0.4,146.095,188864,4,1,"cloud+rap,hip-hop,rap,fr,tisane,cloud+rap,hip-hop,rap"
7 Am Freestyle,Future,0.951,0.401,0,-8.92,0,0.411,0.0185,0,0.149,0.539,129.976,192907,4,1,"hip-hop,rap,trap,hip+hop,dirty+south,hip-hop,rap,trap"
INTERNATIONAL GANGSTAS,Farid Bang,0.74,0.622,1,-6.297,1,0.203,0.0965,0,0.099,0.393,148.04,286280,4,1,"rap,hip+hop,german,france,mexico,rap,deutschrap,german+rap"
Ain't It Different (feat. AJ Tracey & Stormzy),Headie One,0.767,0.569,4,-6.805,0,0.216,0.00988,1.45E-05,0.109,0.524,77.052,196363,4,1,"rap,hip+hop,grime,trap,rap,grime,hip+hop"
Ibiza,Ozuna,0.69,0.71,5,-5.144,1,0.335,0.25,0,0.108,0.726,192.068,200747,4,1,"reggaeton,puerto+rico,reggaeton,puerto+rico,latin"
Veneno,Anitta,0.792,0.768,4,-5.074,0,0.107,0.046,3.39E-06,0.067,0.295,89.917,158005,4,1,"pop,sexy,reggaeton,latin,pop,brazilian,funk"
Salem's Interlude,Khalid,0.479,0.485,7,-12.302,0,0.162,0.963,0.658,0.152,0.457,80.933,81933,4,1,"rnb,alternative,rnb,soul,pop"
So What,BTS,0.656,0.883,9,-4.294,0,0.0737,0.0238,0,0.0481,0.46,129.947,281521,4,1,"bts,hip+hop,k-pop,edm,k-pop,bts,kpop"
Chanel,Frank Ocean,0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,210285,4,1,"rnb,pop,hip-hop,hip+hop,alternative+rnb,rnb,soul,hip-hop"
Créeme,KAROL G,0.715,0.872,6,-3.501,1,0.0547,0.154,0.000146,0.11,0.682,96.939,212493,4,1,"latin,reggaeton,latin+pop,colombia,latin,reggaeton,latin+pop"
KEKE,6ix9ine,0.599,0.857,7,-5.7,1,0.299,0.0321,0,0.4,0.469,187.985,151915,4,1,"hip-hop,rap,fetty+wap,a+boogie+wit+da+hoodie,hip-hop,rap,trap"
Nobody Can Save Me,Linkin Park,0.645,0.688,11,-4.749,1,0.0341,0.0107,0,0.186,0.433,139.957,225547,4,1,"alternative,rock,rock,nu+metal,alternative+rock"
Too Playa,Migos,0.722,0.503,10,-8.143,1,0.108,0.0191,0,0.0999,0.0715,138.028,312741,4,1,"hip-hop,rap,trap,2+chainz,hip-hop,trap,rap"
Bandito,Twenty One Pilots,0.661,0.52,11,-8.367,0,0.028,0.256,0.0246,0.105,0.427,127.089,330987,4,1,"electronic,pop,alternative,synthpop,soft,alternative,electronic,indie"
Know My Rights (feat. Lil Baby),6LACK,0.789,0.419,1,-9.874,0,0.157,0.249,0.0257,0.123,0.542,117.988,194396,4,1,"rnb,soul,rap,hip-hop,rnb,soul,rap"
Nowadays (feat. Landon Cube),Lil Skies,0.745,0.646,6,-6.987,0,0.17,0.157,0,0.338,0.46,79.993,203908,4,1,"rap,hip-hop,lil+skies,trap,cloud+rap,rap,hip-hop,cloud+rap"
"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",DJ Snake,0.787,0.728,2,-4.049,1,0.0417,0.0902,0,0.316,0.198,119.945,248043,4,1,"gucci+mane,21+savage,offset,sheck+wes,trap,electronic,dance"
Young & Alive,Bazzi,0.716,0.563,3,-5.486,1,0.0425,0.326,0,0.119,0.495,86.005,160465,4,1,"rnb,pop,rnb,pop,american"
Never Go Back,Dennis Lloyd,0.421,0.653,9,-4.85,0,0.398,0.0135,0,0.114,0.733,78.6,175424,4,1,"indie,indie+pop,israeli,indie,indie+pop,israeli"
Swang,Rae Sremmurd,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82E-06,0.1,0.166,139.992,208120,4,1,"hip-hop,hip+hop,trap,hip-hop,rap,hip+hop"
It's A Raid (feat. Post Malone),Ozzy Osbourne,0.472,0.996,1,-0.578,1,0.16,0.00687,0,0.392,0.114,117.004,260017,4,1,"hard+rock,punk+rock,post+malone,heavy+metal,hard+rock,metal"
Whiskey (feat. A$AP Rocky),Maroon 5,0.597,0.41,7,-8.293,0,0.074,0.723,0,0.106,0.0736,103.666,210422,4,1,"pop,asap+rocky,pop,rock,pop+rock"
title track,Machine Gun Kelly,0.268,0.829,7,-5.17,1,0.101,0.00107,0,0.157,0.351,199.886,165967,4,1,"hip-hop,rap,pop+punk,cleveland,mgk,hip-hop,rap,pop+punk"
Album of the Year - Freestyle,J. Cole,0.705,0.816,10,-7.046,0,0.32,0.0805,0,0.476,0.929,94.211,138872,4,1,"j+cole,rap,hip-hop,nas,hip-hop,rap,hip+hop"
Games,Ufo361,0.833,0.66,5,-7.464,1,0.128,0.0822,1.74E-06,0.346,0.138,89.992,179067,4,1,"trap,rap,german+trap,hip-hop,german+rap,trap,rap,german+trap"
Cambio,Ozuna,0.548,0.542,11,-6.839,0,0.139,0.274,0,0.0967,0.649,174.043,370492,4,1,"reggaeton,puerto+rico,reggaeton,puerto+rico,latin"
Never Enough,Loren Allred,0.277,0.394,8,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777,207787,3,1,"soundtrack,linedance+2018,soundtrack,covers,musical"
Think,Aretha Franklin,0.687,0.63,6,-10.817,1,0.0389,0.251,0,0.221,0.926,110.051,139733,4,1,"soul,60s,female+vocalists,oldies,soul,jazz,female+vocalists"
"Hey Look Ma, I Made It",Panic! At The Disco,0.577,0.833,5,-3.337,1,0.0695,0.0137,0,0.121,0.58,107.936,169667,4,1,"alternative,indie+rock,pop+rock,american,alternative,rock,indie"
