Track Name,Artist,Streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,analysis_url,duration_ms,time_signature,Label
Diana (feat. King Combs),Pop Smoke,1072778,0.794,0.792,7,-6.8889999999999985,1,0.18600000000000005,0.22,0.0,0.0998,0.546,126.994,https://api.spotify.com/v1/audio-analysis/4Tc9PHEoeP17PQj3OOKXPu,188976,4,0
Sweet Home Alabama,Lynyrd Skynyrd,814081,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.8859999999999999,97.798,https://api.spotify.com/v1/audio-analysis/7e89621JPkKaeDSTQ3avtg,283800,4,0
Tunnel Vision (Outro),Pop Smoke,1189267,0.718,0.66,2,-7.39,1,0.325,0.363,0.0,0.159,0.659,142.879,https://api.spotify.com/v1/audio-analysis/2SxR5RitJdsG6wINvJLBSD,132587,4,0
West Coast Shit (feat. Tyga & Quavo),Pop Smoke,1495603,0.831,0.762,11,-5.6560000000000015,0,0.207,0.0885,0.0,0.107,0.495,99.999,https://api.spotify.com/v1/audio-analysis/1JDhNQ0oOT7XpclZn3aQ8F,192000,4,0
Snitching (feat. Quavo & Future),Pop Smoke,1694663,0.944,0.579,8,-4.961,1,0.191,0.0381,0.0,0.253,0.769,135.033,https://api.spotify.com/v1/audio-analysis/2FhEj9lvEIaJihjFprRrGt,259346,4,0
Yea Yea,Pop Smoke,1827057,0.7170000000000001,0.474,5,-8.383,0,0.403,0.0509,0.0,0.139,0.448,123.906,https://api.spotify.com/v1/audio-analysis/0bjgQ24UZGwKikldIyEOgf,185804,4,0
Monster,Red Velvet - IRENE & SEULGI,1042631,0.631,0.748,4,-2.569,0,0.0488,0.212,0.0,0.537,0.35100000000000003,115.665,https://api.spotify.com/v1/audio-analysis/6c1QaQHdDhtFMfUkhueuXK,178413,4,0
Creature (feat. Swae Lee),Pop Smoke,1865552,0.794,0.7170000000000001,7,-5.73,1,0.251,0.0511,0.0,0.195,0.3720000000000001,141.881,https://api.spotify.com/v1/audio-analysis/3eV2WT9YhfzkxbufnBF8wK,202816,4,0
Something Special,Pop Smoke,1633149,0.7390000000000001,0.616,7,-6.962999999999999,0,0.0338,0.252,1.93e-06,0.101,0.654,91.071,https://api.spotify.com/v1/audio-analysis/5kkaSMcf4BFlhRRICCKZb6,158466,4,0
queen of broken hearts,blackbear,720193,0.716,0.711,0,-6.098,1,0.0769,0.00644,0.0,0.0783,0.8270000000000001,97.016,https://api.spotify.com/v1/audio-analysis/1YaLBadQjS701ZLZRGjPMX,171172,4,0
Love Me Land,Zara Larsson,722594,0.302,0.481,2,-7.023,0,0.0625,0.0945,5.33e-06,0.142,0.252,216.334,https://api.spotify.com/v1/audio-analysis/3J6bLodhUHgNyzEZLgcieN,159810,4,0
Make It Rain (feat. Rowdy Rebel),Pop Smoke,1831675,0.5,0.767,1,-4.105,1,0.403,0.162,9.79e-05,0.385,0.58,159.477,https://api.spotify.com/v1/audio-analysis/71d7LaAgPcNcUopu3OzmP7,202443,4,0
My Affection (with PARTYNEXTDOOR),Summer Walker,820286,0.632,0.495,7,-8.335,1,0.14300000000000002,0.333,0.0,0.0941,0.233,77.083,https://api.spotify.com/v1/audio-analysis/2aSM4sbNN7cSmpYOG0sf46,213933,4,0
Wrong Direction,Hailee Steinfeld,677077,0.378,0.388,10,-9.017,1,0.036000000000000004,0.472,0.0,0.157,0.188,72.293,https://api.spotify.com/v1/audio-analysis/7GCVboEDzfL3NKp1NrAgHR,248987,4,0
I HATE EVERYBODY,Halsey,804865,0.679,0.197,5,-7.0779999999999985,1,0.0331,0.13699999999999998,0.0,0.0887,0.5589999999999999,79.50399999999998,https://api.spotify.com/v1/audio-analysis/35FjZytt5TukIgJD86UybL,171016,4,0
SUGAR (Remix) [feat. Dua Lipa],BROCKHAMPTON,990985,0.6609999999999999,0.523,8,-5.902,1,0.0381,0.483,0.0,0.469,0.536,122.948,https://api.spotify.com/v1/audio-analysis/438wODjSTL2jgn1nePaNew,222009,4,0
Finally // beautiful stranger,Halsey,811128,0.626,0.55,9,-5.105,0,0.029,0.051,0.0,0.118,0.123,133.976,https://api.spotify.com/v1/audio-analysis/42SOtYBdnfj9zEdZSlAq5k,221096,4,0
Little Engine,Eminem,1824799,0.769,0.8109999999999999,10,-4.162,0,0.228,0.0234,0.0,0.0451,0.76,155.08100000000005,https://api.spotify.com/v1/audio-analysis/4qNWEOMyexn7b8Icyk29t9,177293,4,0
Never Love Again,Eminem,1923386,0.747,0.899,5,-5.125,0,0.246,0.1,0.0,0.486,0.581,92.029,https://api.spotify.com/v1/audio-analysis/40YbWniIEmqy6s58fYXLUh,177547,4,0
Lock It Up (feat. Anderson .Paak),Eminem,2013592,0.848,0.745,6,-3.052,0,0.221,0.0949,0.0,0.0796,0.516,137.024,https://api.spotify.com/v1/audio-analysis/1qwMkkRiD5jqLeUUjfgblh,170227,4,0
No Regrets (feat. Don Toliver),Eminem,2020113,0.7559999999999999,0.747,9,-5.407,1,0.046,0.0048,0.00536,0.588,0.0687,134.935,https://api.spotify.com/v1/audio-analysis/1lO9CZo6eDrOy0S7khgryG,200947,4,0
Woods,Mac Miller,2072651,0.779,0.362,0,-10.847,1,0.0474,0.135,0.206,0.111,0.46,85.01100000000002,https://api.spotify.com/v1/audio-analysis/3Qa944OTMZkg8DHjET8JQv,286387,4,0
Marsh,Eminem,2131449,0.871,0.493,1,-6.356,1,0.205,0.0134,0.000241,0.385,0.0495,144.989,https://api.spotify.com/v1/audio-analysis/34d7sGX6WUqq8f04e7CSNF,200573,4,0
Everybody,Mac Miller,2138807,0.875,0.599,9,-9.077,0,0.138,0.0333,0.0143,0.113,0.112,152.061,https://api.spotify.com/v1/audio-analysis/1OuN92HcVG6NVpWbeESNB3,256507,4,0
"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",Eminem,2140639,0.458,0.966,1,-2.107,1,0.384,0.14,0.0,0.11,0.35600000000000004,183.586,https://api.spotify.com/v1/audio-analysis/5mZXWEH2eh8zMZGCxT5aW0,286960,4,0
Stepdad,Eminem,2149212,0.779,0.805,1,-3.1210000000000004,1,0.17800000000000002,0.018000000000000002,0.0,0.321,0.557,145.68,https://api.spotify.com/v1/audio-analysis/3QVHSV8YKYq4L8tI5rnFgj,213413,4,0
Alfred - Interlude,Eminem,2314676,0.429,0.231,5,-20.43,1,0.402,0.878,0.0,0.279,0.914,74.545,https://api.spotify.com/v1/audio-analysis/4EmunTy7kNBYQivOa8F6b8,30133,5,0
Hand Me Downs,Mac Miller,2334705,0.677,0.33,2,-11.198,1,0.149,0.474,0.0008710000000000001,0.064,0.336,68.985,https://api.spotify.com/v1/audio-analysis/2Yv2mHzr5AQavVdwQjEokV,298440,4,0
I Can See,Mac Miller,2481820,0.6990000000000001,0.503,5,-9.922,0,0.0882,0.391,0.0126,0.0996,0.0546,114.86,https://api.spotify.com/v1/audio-analysis/3R8CyhJfVjvgIROd5RSGhQ,220853,4,0
Complicated,Mac Miller,2690111,0.831,0.36,0,-8.073,1,0.052000000000000005,0.136,0.00217,0.0703,0.601,75.014,https://api.spotify.com/v1/audio-analysis/3WfSNAoj2D8C9noPSGZZFM,232212,4,0
Sip,Luciano,850243,0.789,0.77,9,-4.631,1,0.272,0.032,0.0121,0.108,0.441,102.016,https://api.spotify.com/v1/audio-analysis/4D4tA2ara3ihoOvjupr8cG,189307,4,0
"fuck, i'm lonely",Lauv,859690,0.8059999999999999,0.5579999999999999,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.6779999999999999,95.016,https://api.spotify.com/v1/audio-analysis/3Hig6FDiszzWDPIKSP9swE,198973,4,0
Farewell,Eminem,1767251,0.89,0.664,4,-6.625,0,0.106,0.00487,0.0,0.257,0.467,93.007,https://api.spotify.com/v1/audio-analysis/74gykWHknHDrg4eMdcmdRq,247733,4,0
That's On Me,Mac Miller,1658533,0.583,0.499,10,-10.086,1,0.0261,0.591,0.0104,0.33,0.342,155.19899999999996,https://api.spotify.com/v1/audio-analysis/0udOCZp7yk0Ml92C0k8H8D,217868,3,0
Surf,Mac Miller,1658377,0.828,0.182,1,-13.066,0,0.166,0.754,0.0706,0.15,0.231,147.279,https://api.spotify.com/v1/audio-analysis/1kwnxJNVl7cwcU98RvMBaR,330507,4,0
Ashley,Halsey,1036558,0.6629999999999999,0.531,7,-6.339,1,0.0827,0.13699999999999998,0.0,0.146,0.366,125.014,https://api.spotify.com/v1/audio-analysis/55ZcA6PazdlXjE1jO5GrzJ,186188,4,0
SUGA's Interlude,Halsey,833873,0.55,0.732,0,-6.88,1,0.105,0.0864,0.0,0.0425,0.246,153.836,https://api.spotify.com/v1/audio-analysis/1ZoQVu9XBssJBdeKMgF2eV,138205,4,0
Dybala,Maes,866308,0.7290000000000001,0.721,10,-5.83,0,0.0761,0.256,0.0,0.111,0.537,132.304,https://api.spotify.com/v1/audio-analysis/4Nfak8iMF4kQfQ6Pa8Z79m,211227,4,0
Distant,Maes,900433,0.7859999999999999,0.732,4,-6.254,0,0.17600000000000002,0.545,0.0,0.0643,0.447,105.031,https://api.spotify.com/v1/audio-analysis/1Sb7QJRawbARgpMqyYNMkT,162013,4,0
Dans l'espace (feat. Heuss l'Enfoiré),Gambi,970843,0.916,0.57,1,-6.278,1,0.18,0.0286,1.96e-06,0.0851,0.7,110.05,https://api.spotify.com/v1/audio-analysis/2KAkkba3PaYFegfmYpUITv,169702,4,0
3am,Halsey,1004137,0.385,0.871,0,-4.604,0,0.0795,0.00906,0.0,0.579,0.5379999999999999,189.76,https://api.spotify.com/v1/audio-analysis/1OfLNb6dQ9dra1B58iT9Ex,234858,4,0
Tattoos Together,Lauv,1018783,0.862,0.4,4,-7.4860000000000015,1,0.0736,0.00575,7.49e-06,0.123,0.596,122.963,https://api.spotify.com/v1/audio-analysis/0ycFQvBTfuo1LCdG0HhszL,186613,4,0
Blanche,Maes,1076350,0.7759999999999999,0.713,4,-6.121,0,0.14300000000000002,0.525,0.0,0.306,0.551,127.987,https://api.spotify.com/v1/audio-analysis/5GyyPRvEwdI4wJSUbzxHQv,193453,4,0
"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",Eminem,1581159,0.635,0.5429999999999999,8,-5.941,1,0.067,0.0454,0.000678,0.272,0.036000000000000004,98.743,https://api.spotify.com/v1/audio-analysis/3CJbxqRQ0JNCqboWDNUUeX,303000,4,0
Alfred - Outro,Eminem,1109336,0.476,0.237,1,-14.514,1,0.0486,0.177,0.0,0.217,0.0387,106.972,https://api.spotify.com/v1/audio-analysis/1WAwILvz37MkmZfmGnEXfg,39200,3,0
Me & You Together Song,The 1975,1184536,0.272,0.763,9,-5.8610000000000015,1,0.0348,1.65e-06,0.00157,0.299,0.394,107.388,https://api.spotify.com/v1/audio-analysis/4AQzk2yNWKs6sYhZi6NzVN,209501,4,0
Big Drip,Ufo361,1329539,0.7909999999999999,0.537,0,-6.763,0,0.31,0.0413,0.000284,0.129,0.433,158.915,https://api.spotify.com/v1/audio-analysis/4qOesAYiMiMFiZrn2wfkl6,173785,4,0
Once A Day,Mac Miller,1519145,0.762,0.054000000000000006,2,-16.735,0,0.0503,0.947,0.0,0.124,0.339,96.838,https://api.spotify.com/v1/audio-analysis/26G5nmIx7Yvq79bIIluyZV,160267,4,0
Still Learning,Halsey,1564801,0.708,0.6609999999999999,0,-6.542999999999998,0,0.0546,0.0396,0.000244,0.113,0.317,102.046,https://api.spotify.com/v1/audio-analysis/2Mfv5HaqnI18Q9JRv9hqnn,211784,4,0
Hands,Mac Miller,1578108,0.7390000000000001,0.627,0,-8.607999999999999,1,0.171,0.0459,0.0,0.159,0.542,74.962,https://api.spotify.com/v1/audio-analysis/6CrnvqCxBKVWahSiQwOesM,199981,4,0
90-60-111,SHIRIN DAVID,1134674,0.8,0.628,2,-6.615,1,0.285,0.103,0.0,0.391,0.745,143.97899999999996,https://api.spotify.com/v1/audio-analysis/3ZdDYeaZzeYnrP4crgXzPk,141387,4,0
Emotions,Ufo361,912594,0.8140000000000001,0.459,8,-10.859000000000002,1,0.282,0.35100000000000003,0.0165,0.107,0.211,131.518,https://api.spotify.com/v1/audio-analysis/6lU4BQWZomCWRfKSowfezE,146013,5,0
Nicht verdient,Capital Bra,1732621,0.7190000000000001,0.65,11,-7.274,0,0.232,0.381,0.0,0.16699999999999998,0.488,77.98100000000002,https://api.spotify.com/v1/audio-analysis/7v8OynJxOxHoeS5C2UA9Y7,176953,4,0
Past Life (with Selena Gomez),Trevor Daniel,997093,0.612,0.539,3,-5.0710000000000015,1,0.0488,0.104,0.0,0.18,0.294,79.94800000000002,https://api.spotify.com/v1/audio-analysis/4P6IttK2PRBjyr3fm0pP7t,186480,4,0
Ich weiß nicht mal wie sie heißt,Capital Bra,1138247,0.498,0.836,10,-3.905,0,0.184,0.525,0.0,0.0994,0.609,199.846,https://api.spotify.com/v1/audio-analysis/4KfL3Ne8bc9bC2PUB8QGwA,168750,4,0
Girlfriend,Charlie Puth,732096,0.758,0.583,1,-6.3610000000000015,1,0.0421,0.18,5.12e-05,0.107,0.797,97.537,https://api.spotify.com/v1/audio-analysis/1UNs8AlFM8c0uAkSyjIW3P,177438,4,0
Big Body Benz,Bonez MC,1374976,0.884,0.451,9,-8.969,1,0.393,0.0731,0.00573,0.268,0.311,94.024,https://api.spotify.com/v1/audio-analysis/2WOJ7D52Ng3myrKlEf4Azj,148284,4,0
Love Somebody,Lauv,833616,0.465,0.468,7,-7.798999999999999,1,0.134,0.262,0.0,0.0639,0.373,83.366,https://api.spotify.com/v1/audio-analysis/50wetCP0Nsx5sIaFHCYlCe,142773,4,0
Under Pressure - Remastered,Queen,679286,0.6709999999999999,0.7120000000000001,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805,https://api.spotify.com/v1/audio-analysis/2fuCquhmrzHpu5xcA1ci9x,248440,4,0
Another One Bites The Dust - Remastered 2011,Queen,702590,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,https://api.spotify.com/v1/audio-analysis/5vdp5UmvTsnMEMESIF2Ym7,214653,4,0
Kill This Love,BLACKPINK,647326,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,https://api.spotify.com/v1/audio-analysis/4pUCKHjJ4Ijewc37rRrvHn,189052,4,0
Wonderwall - Remastered,Oasis,745290,0.378,0.8959999999999999,2,-4.066,1,0.0407,0.000452,0.0,0.194,0.469,174.30200000000005,https://api.spotify.com/v1/audio-analysis/5qqabIl2vWzo9ApSC317sa,258773,4,0
MORE & MORE,TWICE,1295677,0.7390000000000001,0.841,5,-4.162,1,0.06,0.0312,0.0,0.173,0.562,106.99,https://api.spotify.com/v1/audio-analysis/2bAAj29XGc4h1G4oEGYCmg,199653,4,0
Every Breath You Take,The Police,822420,0.82,0.452,1,-9.796,1,0.0348,0.5429999999999999,0.00294,0.0714,0.74,117.401,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4,0
Wake Me Up,Avicii,803570,0.532,0.7829999999999999,2,-5.697,1,0.0523,0.00375,0.00123,0.161,0.643,124.084,https://api.spotify.com/v1/audio-analysis/3B0irDyS69y5eAz15xV2Ee,247427,4,0
Mediterranea,Irama,660358,0.711,0.916,11,-4.678,1,0.0587,0.113,0.0,0.188,0.79,130.013,https://api.spotify.com/v1/audio-analysis/47xPl1gvgdx4Z9dNUuloPg,177810,4,0
Na Raba Toma Tapão,Niack,835159,0.962,0.787,3,1.509,0,0.0554,0.6659999999999999,5.7399999999999986e-05,0.17600000000000002,0.968,130.003,https://api.spotify.com/v1/audio-analysis/0AGS6ZRgzobrazmCi6pYMe,165231,4,0
Narcos,Anuel AA,940326,0.614,0.746,10,-3.527,0,0.196,0.34700000000000003,1.4300000000000004e-05,0.0874,0.601,168.072,https://api.spotify.com/v1/audio-analysis/7mcdgAXmb35dakBnfDIv3q,259250,4,0
Airwaves,Pashanim,762925,0.885,0.578,5,-7.416,0,0.0783,0.0739,0.0903,0.102,0.388,131.999,https://api.spotify.com/v1/audio-analysis/5CqkgDH8QZjSqqI3HmYxDD,178933,4,0
Never Let Me Down,VIZE,751407,0.758,0.848,10,-3.84,1,0.0456,0.207,0.0,0.114,0.706,127.948,https://api.spotify.com/v1/audio-analysis/5TGcyccg8Hkgn9jB7gUpMN,153149,4,0
Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,759930,0.6409999999999999,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4,0
I'm Yours,Jason Mraz,686817,0.6859999999999999,0.457,11,-8.322000000000001,1,0.0468,0.595,0.0,0.105,0.718,150.953,https://api.spotify.com/v1/audio-analysis/3S0OXQeoh0w6AY8WQVckRW,242187,4,0
Leaders (feat. NAV),Lil Uzi Vert,1386485,0.95,0.654,0,-5.895,0,0.307,0.0744,0.0,0.138,0.8859999999999999,132.936,https://api.spotify.com/v1/audio-analysis/4D7NrSeqkTarBrJ80b2sBc,194844,4,0
Heart On Ice,Rod Wave,640080,0.733,0.389,10,-8.468,0,0.0738,0.0513,0.0,0.141,0.244,157.878,https://api.spotify.com/v1/audio-analysis/6fWa5CRgy0z30OeGZyMBvD,159670,3,0
changes,XXXTENTACION,656818,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,121887,4,0
BRABA,Luísa Sonza,720212,0.8109999999999999,0.6890000000000001,0,-5.113,0,0.0615,0.181,2.55e-05,0.0784,0.6629999999999999,144.015,https://api.spotify.com/v1/audio-analysis/2WlZuBDgLfT7Kc0admhFdg,129782,4,0
La Cama - Remix,Lunay,645116,0.737,0.8320000000000001,2,-2.622,0,0.0798,0.12,0.0,0.255,0.865,173.986,https://api.spotify.com/v1/audio-analysis/2tGENA8xef0wABdHvyXwv9,330240,4,0
Levitating,Dua Lipa,1945105,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,https://api.spotify.com/v1/audio-analysis/39LLxExYz6ewLAcYrzQQyP,203808,4,0
"Bad Girls, Good Vibes",Ufo361,886676,0.826,0.368,7,-12.761,0,0.133,0.516,0.0248,0.0914,0.158,127.977,https://api.spotify.com/v1/audio-analysis/7IxGslFZA5QhgXbUsDmcjf,107446,4,0
Prices,Lil Uzi Vert,2295579,0.7859999999999999,0.6829999999999999,7,-5.397,1,0.205,0.173,0.0,0.706,0.57,126.002,https://api.spotify.com/v1/audio-analysis/4YcWzLSnGqLjSCycuSMHnn,233333,4,0
When I Look At You,Miley Cyrus,795975,0.459,0.545,6,-4.874,1,0.0282,0.142,0.0,0.105,0.194,137.941,https://api.spotify.com/v1/audio-analysis/6ZfXA2xakAvphXOSOJ3u1W,248587,3,0
Black And White,Niall Horan,1064466,0.443,0.5820000000000001,2,-6.02,1,0.0482,0.0301,0.0,0.127,0.239,147.589,https://api.spotify.com/v1/audio-analysis/7rpNuuoMbid56XkDsx2FjE,193090,4,0
00:00 (Zero O’Clock),BTS,1919934,0.5660000000000001,0.5479999999999999,1,-6.456,1,0.0579,0.0802,0.0,0.11,0.196,157.999,https://api.spotify.com/v1/audio-analysis/4AlihYDqxXshKhvh5tnMfP,250296,4,0
Louder than bombs,BTS,2084847,0.643,0.667,0,-6.9929999999999986,0,0.152,0.0433,0.0,0.0904,0.485,145.999,https://api.spotify.com/v1/audio-analysis/3op7HNwLli54MBjFGzIlZO,217404,4,0
UGH!,BTS,2055738,0.72,0.8240000000000001,10,-5.086,0,0.128,0.0394,0.0,0.0509,0.333,165.998,https://api.spotify.com/v1/audio-analysis/1aKuG1GG76xPLUkjBbQo3W,225012,4,0
Sweater Weather,The Neighbourhood,983015,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4,0
Someone To You,BANNERS,866727,0.52,0.903,2,-5.497000000000001,1,0.042,0.00517,0.0,0.254,0.652,74.988,https://api.spotify.com/v1/audio-analysis/2f0pn9DkEJwAzXApnFh5cr,219801,4,0
Emotionally Scarred,Lil Baby,977439,0.585,0.6409999999999999,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.28399999999998,https://api.spotify.com/v1/audio-analysis/7ge7BHazYbVKi8qyZUX1Bm,197530,4,0
Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA,1256429,0.735,0.916,2,-2.082,1,0.117,0.397,2.91e-06,0.0918,0.691,167.99400000000003,https://api.spotify.com/v1/audio-analysis/2hDe0Ls5mVqs1XJqv7sbcM,221429,4,0
Strawberry Peels (feat. Young Thug & Gunna),Lil Uzi Vert,1713610,0.862,0.65,10,-6.978,0,0.355,0.0207,0.0,0.568,0.6579999999999999,131.194,https://api.spotify.com/v1/audio-analysis/4lAQfuREAHG8IC0PiiigBt,115350,4,0
Karaoke,Boomdabash,698704,0.929,0.625,1,-5.728,1,0.14,0.289,1.2e-06,0.386,0.578,122.03,https://api.spotify.com/v1/audio-analysis/0D4GpOPInKiPxEfQMchu4p,156493,4,0
Photograph,Ed Sheeran,796212,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,https://api.spotify.com/v1/audio-analysis/6fxVffaTuwjgEk5h9QyRjy,258987,4,0
i love you,Billie Eilish,951175,0.421,0.131,0,-18.435,1,0.0382,0.952,0.004529999999999999,0.109,0.12,137.446,https://api.spotify.com/v1/audio-analysis/6CcJMwBtXByIz4zQLzFkKc,291796,4,0
Going Bad (feat. Drake),Meek Mill,747165,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.00299999999999,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4,0
Never Really Over,Katy Perry,815626,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,223523,4,0
wish you were gay,Billie Eilish,1011067,0.853,0.35100000000000003,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,https://api.spotify.com/v1/audio-analysis/3Fj47GNK2kUF0uaEDgXLaD,221543,4,0
Post Malone (feat. RANI),Sam Feldt,760606,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.6509999999999999,107.356,https://api.spotify.com/v1/audio-analysis/36orMWv2PgvnzXsd5CJ0yL,174444,4,0
VALENTINO,24kGoldn,731686,0.747,0.7170000000000001,9,-4.841,0,0.179,0.199,0.0,0.132,0.523,150.965,https://api.spotify.com/v1/audio-analysis/6piAUJJQFD8oHDUr0b7l7q,179133,4,0
Death,Trippie Redd,750730,0.802,0.82,10,-5.9689999999999985,0,0.146,0.0579,0.0,0.149,0.613,164.005,https://api.spotify.com/v1/audio-analysis/3Kd6Wp3lG5HXMB2dlvuy7y,172196,4,0
2002,Anne-Marie,722002,0.6970000000000001,0.6829999999999999,1,-2.881,0,0.117,0.0372,0.0,0.13699999999999998,0.603,96.133,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,186987,4,0
"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,725508,0.8059999999999999,0.5579999999999999,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.6779999999999999,95.016,https://api.spotify.com/v1/audio-analysis/4wopYJ5wpYOM6ogm2Jugnw,198973,4,0
"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,818156,0.774,0.836,9,-2.323,0,0.152,0.28800000000000003,2.44e-05,0.0824,0.494,112.014,https://api.spotify.com/v1/audio-analysis/7ntUbTIwmwOD6ygCMRZT6e,201271,4,0
WHAT TO DO? (feat. Don Toliver),JACKBOYS,893766,0.643,0.594,9,-5.191,0,0.0312,0.0695,1.46e-05,0.115,0.195,118.037,https://api.spotify.com/v1/audio-analysis/4AO1XhrgJczQ9bNVxdfKQe,250142,4,0
Had Enough (feat. Quavo & Offset),Don Toliver,897214,0.748,0.789,2,-4.579,1,0.103,0.262,0.0,0.13,0.6709999999999999,147.957,https://api.spotify.com/v1/audio-analysis/2jrAaawDRCn1JjeouxAyDN,157133,4,0
GANG GANG,JACKBOYS,921494,0.8590000000000001,0.6,7,-4.63,0,0.301,0.071,0.0,0.353,0.568,123.017,https://api.spotify.com/v1/audio-analysis/6uJONCdr2rC65BNmCnTBWK,244761,4,0
Family,The Chainsmokers,924030,0.584,0.607,11,-6.605,1,0.0356,0.426,0.0,0.101,0.374,117.817,https://api.spotify.com/v1/audio-analysis/3TKpJrY9q49Mj1JOsM9zGL,194827,4,0
comethru,Jeremy Zucker,638216,0.795,0.17800000000000002,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,https://api.spotify.com/v1/audio-analysis/18uwL0vNUanqZH0ro2QcOP,181613,4,0
One Thing Right,Marshmello,667071,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.5820000000000001,0.439,88.042,https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4,181824,4,0
Roller,Apache 207,792890,0.941,0.758,10,-6.47,0,0.17,0.0256,0.0025800000000000003,0.193,0.6829999999999999,128.017,https://api.spotify.com/v1/audio-analysis/6hw1Sy9wZ8UCxYGdpKrU6M,157093,4,0
Girls in the Hood,Megan Thee Stallion,803340,0.821,0.863,6,-3.159,1,0.353,0.00824,0.0,0.0377,0.8740000000000001,180.013,https://api.spotify.com/v1/audio-analysis/6WbTTAGKrQtCQvmc5BuYfh,154324,4,0
Goodbyes (feat. Young Thug),Post Malone,766076,0.5479999999999999,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.06799999999996,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,174853,4,0
Djomb - Bien ou quoi,Bosh,903895,0.945,0.6759999999999999,1,-6.6,1,0.207,0.172,0.00036,0.322,0.631,123.109,https://api.spotify.com/v1/audio-analysis/0KBwGCY9RYD9t2zjeW4h48,141893,4,0
Daisies,Katy Perry,1722552,0.639,0.546,1,-5.3820000000000014,1,0.0407,0.0837,0.0,0.122,0.149,122.179,https://api.spotify.com/v1/audio-analysis/4uqh9bualXNHXXwO2wPorc,173124,4,0
Parasite Eve,Bring Me The Horizon,1001472,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,https://api.spotify.com/v1/audio-analysis/5OxclJsdFESni44YlpNpkR,291813,4,0
El Efecto - Remix,Rauw Alejandro,739275,0.7709999999999999,0.769,0,-3.504,0,0.0694,0.18,1.57e-05,0.345,0.931,167.96900000000005,https://api.spotify.com/v1/audio-analysis/74j34STf8L6uADnTN69ohv,289899,4,0
Know My Rights (feat. Lil Baby),6LACK,944781,0.789,0.419,1,-9.874,0,0.157,0.249,0.0257,0.123,0.542,117.988,https://api.spotify.com/v1/audio-analysis/7fsNNSLGG8Wi0nFbufCU6L,194396,4,0
Flex (feat. Juice WRLD),Polo G,1064691,0.752,0.6729999999999999,10,-5.792000000000002,0,0.153,0.0538,0.0,0.133,0.35,164.009,https://api.spotify.com/v1/audio-analysis/2QqJTIlGKRLJC3onkavYEz,163902,4,0
One Kiss (with Dua Lipa),Calvin Harris,825773,0.7909999999999999,0.862,9,-3.24,0,0.11,0.037000000000000005,2.19e-05,0.0814,0.5920000000000001,123.994,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4,0
