danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hiphop,rap,pop,electronic,trap,indie,rnb,rock,dance,reggaeton,Label
0.709,0.72,7,-3.94,0,0.0366,0.263,0,0.347,0.675,115.987,202314,4,0,0,0,1,0,0,0,0,0,0,1
0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800,4,0,0,1,0,0,0,0,0,0,0,1
0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,260000,5,1,1,1,0,0,0,0,0,0,0,1
0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4,0,0,1,0,0,0,0,1,0,0,1
0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040,4,1,1,1,0,0,1,0,0,0,0,1
0.614,0.66,0,-2.848,1,0.0441,0.19,0,0.211,0.452,145.01,245267,4,1,1,0,0,1,0,0,0,0,0,1
0.701,0.65,6,-6.313,1,0.104,0.291,0,0.112,0.647,90.003,160212,4,1,1,0,0,0,0,0,0,0,0,1
0.467,0.608,10,-7.847,1,0.0707,0.0909,8.83E-05,0.125,0.108,80.957,211400,4,0,0,0,1,0,0,1,0,0,0,1
0.65,0.613,9,-6.13,0,0.128,0.00336,0,0.267,0.0804,149.972,194621,4,1,1,1,0,0,0,0,0,0,0,1
0.504,0.498,0,-8.24,1,0.0499,0.131,0,0.0929,0.196,87.221,191307,4,0,0,1,1,0,0,1,0,0,0,1
0.909,0.517,1,-6.063,1,0.129,0.0365,1.73E-06,0.0949,0.471,136.012,113006,4,1,0,0,0,1,0,0,0,0,0,1
0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000,4,0,0,1,0,0,1,0,1,0,0,1
0.636,0.538,1,-7.725,1,0.312,0.738,0,0.149,0.514,83.508,226920,4,1,1,0,0,1,0,0,0,0,0,1
0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,173333,4,1,1,0,0,0,0,0,0,0,0,1
0.714,0.474,8,-4.993,1,0.039,0.374,0,0.106,0.376,62.484,212293,3,0,0,1,0,0,0,1,0,0,0,1
0.652,0.855,2,-4.832,1,0.0441,0.00179,0,0.0404,0.279,134.009,181673,4,0,0,0,1,0,0,0,0,1,0,1
0.797,0.55,9,-4.166,1,0.24,0.513,0,0.0786,0.543,134.206,206267,4,1,1,0,0,1,0,0,0,0,0,1
0.762,0.621,0,-6.24,1,0.0866,0.61,0,0.464,0.593,120.056,216747,4,1,1,0,0,1,0,0,0,0,0,1
0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66E-06,0.0939,0.219,99.99,221507,4,0,0,1,1,0,0,0,0,1,0,1
0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,200221,4,1,1,0,0,1,0,0,0,0,0,1
0.31,0.095,1,-17.828,1,0.0366,0.904,3.43E-05,0.128,0.188,72.76,190973,4,0,0,0,0,0,0,0,0,0,0,1
0.522,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.236,89.792,207520,4,0,0,1,0,0,0,0,1,0,0,1
0.559,0.31,10,-10.445,1,0.0338,0.881,0,0.106,0.46,119.845,190898,4,0,0,1,0,0,1,0,0,0,0,1
0.73,0.729,4,-3.434,0,0.0886,0.167,1.39E-06,0.349,0.467,113.012,221820,4,0,0,1,0,0,0,0,0,1,0,1
0.716,0.823,5,-5.313,0,0.0495,0.132,0,0.361,0.91,151.957,161747,4,1,0,0,0,0,0,0,0,0,0,1
0.604,0.673,1,-5.979,1,0.0545,0.0268,3.32E-05,0.187,0.287,144.971,197573,4,0,0,1,0,1,0,1,0,0,0,1
0.879,0.662,2,-6.162,1,0.309,0.033,0,0.716,0.724,117.975,189909,4,1,1,1,0,1,0,0,0,0,0,1
0.587,0.299,8,-7.365,1,0.0263,0.779,0,0.123,0.356,94.992,259550,3,0,0,1,0,0,0,0,0,0,0,1
0.577,0.741,6,-3.83,0,0.0501,0.298,0,0.142,0.581,128.081,230613,4,0,0,0,1,0,0,0,0,1,0,1
0.776,0.482,1,-11.268,1,0.0356,0.481,0.0457,0.11,0.128,136.015,247893,4,1,1,0,0,0,0,0,0,0,0,1
0.568,0.545,1,-6.668,0,0.0447,0.168,0,0.112,0.234,174.144,176650,4,1,1,0,0,0,0,0,0,0,0,1
0.653,0.452,4,-11.143,0,0.055,0.838,7.73E-05,0.108,0.45,83.433,252881,4,0,0,1,0,0,1,0,0,0,0,1
0.829,0.527,6,-6.644,0,0.367,0.482,0,0.631,0.475,116.079,200310,4,1,1,0,0,0,0,0,0,0,0,1
0.676,0.815,8,-4.294,1,0.0625,0.00146,0.00041,0.275,0.796,117.973,193531,4,0,0,1,1,0,0,0,0,1,0,1
0.744,0.868,1,-4.524,1,0.047,0.0326,0,0.0822,0.586,93.037,206420,4,1,0,0,0,1,0,0,0,0,1,1
0.534,0.905,9,-3.315,1,0.0369,0.129,0,0.128,0.961,202.899,220160,4,0,0,0,0,0,0,0,1,0,0,1
0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,227360,4,1,1,1,0,0,0,0,0,0,0,1
0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,4,1,1,0,0,1,0,0,0,0,0,1
0.707,0.622,0,-6.951,1,0.031,0.0397,0,0.149,0.223,142.942,243357,4,1,1,0,0,0,0,0,0,0,0,1
0.515,0.378,5,-8.264,1,0.065,0.618,0,0.172,0.536,91.883,201000,4,0,0,1,0,0,0,0,0,0,0,1
0.736,0.491,10,-6.892,0,0.439,0.0681,0,0.571,0.203,141.979,218674,4,1,1,0,0,0,0,0,0,0,0,1
0.654,0.452,7,-6.36,1,0.0439,0.17,0,0.114,0.532,138.034,186749,4,1,1,0,0,0,0,0,0,0,0,1
0.676,0.777,1,-3.241,0,0.357,0.145,0,0.228,0.226,173.931,188773,4,1,1,0,0,0,0,0,0,0,0,1
0.748,0.705,4,-4.547,0,0.485,0.204,0,0.246,0.483,189.891,208733,4,1,1,0,0,0,0,0,0,0,0,1
0.69,0.622,5,-5.025,0,0.063,0.253,0,0.113,0.543,102.039,210400,4,0,0,1,1,0,0,0,0,1,0,1
0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,290320,4,1,1,0,0,0,0,0,0,0,0,1
0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,178427,4,0,0,1,0,0,0,0,0,0,0,1
0.811,0.553,9,-6.644,1,0.0552,0.317,0,0.105,0.86,148.014,212869,4,0,0,1,0,0,0,1,0,0,0,1
0.734,0.543,1,-7.979,1,0.4,0.186,0,0.372,0.336,78.168,237295,4,1,1,0,0,0,0,0,0,0,0,1
0.689,0.217,9,-13.539,0,0.0387,0.847,0.000123,0.106,0.272,92.007,206027,4,1,1,0,0,0,0,0,0,0,0,1
0.664,0.316,5,-10.345,1,0.519,0.298,2.03E-06,0.0812,0.541,92.875,170640,4,0,0,1,0,0,0,0,0,0,0,1
0.694,0.685,6,-6.535,0,0.133,0.224,0,0.124,0.306,158.831,196180,4,1,1,1,0,1,0,0,0,0,0,1
0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37E-05,0.213,0.364,100.049,198160,4,0,0,1,0,0,0,1,0,0,0,1
0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06E-06,0.126,0.288,104.969,198903,4,1,1,1,0,0,0,1,0,0,0,1
0.607,0.609,0,-5.978,0,0.291,0.389,1.60E-05,0.111,0.556,74.946,185610,4,1,1,0,0,0,0,0,0,0,0,1
0.743,0.735,8,-5.337,1,0.0382,0.00389,0,0.304,0.631,104.979,189467,4,0,0,1,0,0,0,1,0,0,0,1
0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,168840,4,0,0,1,0,0,1,0,0,0,0,1
0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,177480,3,0,0,0,0,0,0,0,0,0,0,1
0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,200107,4,1,1,0,0,1,0,0,0,0,0,1
0.442,0.737,7,-5.046,1,0.109,0.0589,0,0.102,0.21,112.93,218320,5,1,1,0,0,1,0,0,0,0,0,1
0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427,4,1,1,1,0,0,0,0,0,0,0,1
0.695,0.583,9,-6.575,0,0.0423,0.00657,8.75E-05,0.104,0.382,152.001,199120,4,0,0,1,0,0,0,0,0,0,0,1
0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,189052,4,0,0,1,0,0,0,0,0,0,0,1
0.838,0.545,5,-6.713,1,0.0706,0.208,8.01E-05,0.103,0.631,114.998,220590,4,0,0,1,0,0,0,0,0,0,0,1
0.426,0.177,5,-9.429,1,0.0436,0.954,0,0.317,0.317,133.483,170964,1,0,0,1,0,0,0,0,0,0,0,1
0.925,0.443,1,-8.216,1,0.264,0.0172,0,0.276,0.35,136.078,236615,4,1,1,0,0,0,0,0,0,0,0,1
0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4,0,0,1,0,0,0,0,1,0,0,1
0.731,0.774,10,-5.273,0,0.0555,0.434,3.34E-06,0.114,0.219,100.005,212467,4,1,1,0,0,1,0,0,0,0,0,1
0.632,0.732,6,-3.498,1,0.092,0.105,1.15E-05,0.111,0.317,159,221173,4,1,1,0,0,1,0,0,0,0,0,1
0.662,0.6,0,-6.402,1,0.0703,0.173,0.000137,0.109,0.331,134.979,222947,4,0,0,1,0,1,0,1,0,0,0,1
0.731,0.811,1,-3.225,1,0.0712,0.0204,0,0.411,0.426,147.045,218284,4,0,0,0,0,0,0,0,0,0,0,1
0.825,0.483,8,-5.746,0,0.08,0.538,1.48E-05,0.204,0.892,139.98,219933,4,0,0,1,0,0,0,1,0,0,0,1
0.671,0.714,7,-5.373,1,0.21,0.0844,1.48E-06,0.0568,0.477,105.137,140693,3,0,1,1,0,0,0,1,0,0,0,1
0.623,0.58,8,-7.076,1,0.332,0.0043,0,0.394,0.301,163.159,173798,4,1,1,0,0,1,0,0,0,0,0,1
0.857,0.621,9,-6.376,0,0.0825,0.148,0,0.0865,0.668,97.989,204467,4,0,0,1,0,0,0,0,0,0,0,1
0.572,0.543,7,-4.251,0,0.0287,0.0954,0,0.329,0.329,83.364,271387,4,1,1,0,0,0,0,0,0,0,0,1
0.559,0.491,2,-6.406,0,0.0346,0.0567,0,0.0992,0.114,153.131,244874,4,0,0,0,0,1,0,0,0,0,0,1
0.562,0.674,10,-6.049,0,0.0851,0.622,2.04E-05,0.111,0.293,122.699,220293,4,0,0,0,1,1,0,1,0,0,0,1
0.665,0.741,0,-3.694,1,0.0787,0.154,3.02E-05,0.345,0.57,144.968,156893,4,1,1,1,0,1,1,0,1,0,0,1
0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131248,4,1,1,0,0,0,0,0,0,0,0,1
0.809,0.737,1,-5.186,1,0.108,0.0441,0,0.341,0.367,80.025,226938,4,1,1,0,0,0,0,0,0,0,0,1
0.592,0.699,3,-8.995,1,0.0471,0.655,1.68E-05,0.114,0.506,141.916,237258,4,0,0,1,0,0,1,0,0,0,0,1
0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4,1,1,1,0,0,0,1,0,0,0,1
0.588,0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,338438,4,1,1,0,0,1,0,0,0,0,0,1
0.746,0.7,0,-4.669,1,0.341,0.136,0.000159,0.11,0.619,176.044,225933,4,0,1,0,0,0,0,0,0,0,0,1
0.868,0.55,6,-6.417,1,0.226,0.183,0,0.109,0.464,117.943,154767,4,1,1,0,0,0,0,0,0,0,0,1
0.886,0.672,1,-4.394,1,0.188,0.0363,8.78E-06,0.101,0.526,91.976,192024,4,0,0,0,0,1,0,0,0,0,1,1
0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,0,0,1,0,0,0,0,0,1,0,1
0.55,0.611,0,-7.475,1,0.137,0.162,6.88E-05,0.121,0.243,148.062,247187,4,1,0,0,1,0,0,1,0,0,0,1
0.628,0.715,5,-7.097,1,0.0541,0.0524,0,0.119,0.429,139.991,211600,4,0,0,1,0,0,0,0,1,0,0,1
0.766,0.272,0,-5.696,1,0.041,0.0366,0,0.175,0.037,116.036,262453,4,1,1,0,0,0,0,1,0,0,0,1
0.743,0.87,1,-2.188,1,0.212,0.0595,0,0.299,0.884,99.079,194184,4,1,1,0,0,0,0,0,0,0,0,1
0.593,0.377,0,-8.761,1,0.0253,0.6,0,0.0976,0.502,95.939,294521,4,0,0,1,0,0,1,0,0,0,0,1
0.855,0.676,1,-5.736,1,0.325,0.0888,0,0.144,0.509,133.082,195299,4,1,1,0,0,1,0,0,0,0,0,1
0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64E-05,0.0828,0.458,125.014,255093,4,0,0,1,1,0,0,0,0,1,0,1
0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,243725,4,0,0,1,0,0,1,1,0,0,0,1
0.482,0.618,9,-5.673,0,0.197,0.647,0.000859,0.32,0.146,90.076,164620,3,1,1,0,0,0,0,0,0,0,0,1
0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,114893,4,1,0,1,0,1,0,0,0,0,0,1
0.709,0.548,10,-8.493,1,0.353,0.65,1.59E-06,0.133,0.543,83.995,160000,4,1,1,1,0,0,0,0,0,0,0,1
0.728,0.668,2,-5.02,1,0.126,0.0805,1.49E-05,0.102,0.162,100.537,211440,4,1,1,0,1,0,0,1,0,0,0,1
0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.962,193829,4,0,0,1,0,0,0,0,0,1,0,1
0.787,0.673,11,-4.577,0,0.158,0.256,3.57E-06,0.0904,0.786,110.962,237893,4,0,1,1,0,0,0,1,0,0,0,1
0.852,0.752,1,-5.793,1,0.0597,0.0169,0,0.394,0.389,89.95,216600,4,1,1,0,0,0,0,0,0,0,0,1
0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,202621,4,0,0,1,1,1,0,1,0,1,0,1
0.694,0.759,10,-5.667,0,0.398,0.137,0,0.167,0.77,140.055,245387,4,1,1,0,0,0,0,0,0,0,0,1
0.741,0.645,11,-5.116,0,0.0963,0.192,0,0.163,0.488,149.07,231964,4,0,0,0,0,0,0,1,0,0,0,1
0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596,5,0,0,1,0,0,0,0,0,1,0,1
0.67,0.7,1,-7.893,1,0.196,0.576,5.34E-06,0.226,0.648,69.986,160293,4,1,1,0,0,0,0,1,0,0,0,1
0.681,0.594,7,-7.028,1,0.282,0.165,3.49E-06,0.134,0.535,186.054,230453,4,0,0,1,1,0,0,1,0,0,0,1
0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233833,4,1,1,0,0,0,0,0,0,0,0,1
0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,195906,4,1,1,0,0,1,0,0,0,0,0,1
0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959,4,1,1,0,0,1,0,0,0,0,0,1
0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4,0,0,1,0,0,0,0,0,0,0,1
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4,1,1,0,0,1,0,0,0,0,0,1
0.881,0.457,7,-8.191,0,0.156,0.0327,0,0.231,0.296,136.97,198913,4,1,1,0,0,1,0,0,0,0,0,1
0.794,0.637,4,-6.29,0,0.339,0.028,0,0.0919,0.393,103.868,177693,4,1,1,0,0,0,0,0,0,0,0,1
0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,162547,4,1,1,0,0,0,0,0,0,0,0,1
0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987,197993,4,0,0,1,1,0,0,0,0,0,0,1
0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4,1,1,0,0,0,0,0,0,0,0,1
0.529,0.772,2,-7.013,1,0.0287,0.403,2.21E-06,0.316,0.853,91.751,181267,4,0,0,1,0,0,0,0,0,0,0,1
0.882,0.612,4,-6.103,1,0.118,0.0475,5.07E-06,0.182,0.742,147.982,160638,4,0,0,1,0,1,0,1,0,0,1,1
0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400,3,0,0,1,0,0,0,0,0,0,0,1
0.607,0.829,2,-4.074,1,0.379,0.0103,0,0.107,0.685,96.172,295177,4,1,0,0,0,1,0,0,0,0,1,1
0.404,0.524,5,-8.996,0,0.0593,0.0456,0.00316,0.199,0.168,145.74,355960,4,0,0,1,1,0,0,1,0,0,0,1
0.541,0.909,9,-3.101,1,0.0358,0.128,0,0.128,0.962,203.862,220160,4,0,0,0,0,0,0,0,1,0,0,1
0.799,0.291,11,-7.353,0,0.0318,0.873,0.000641,0.139,0.406,97.984,151873,4,1,1,0,0,0,0,0,0,0,0,1
0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,167693,4,0,0,1,0,0,0,0,0,0,0,1
0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,216632,4,1,1,0,0,0,0,1,0,0,0,1
0.835,0.699,8,-5.405,0,0.277,0.00671,0,0.195,0.547,154.981,202795,4,0,1,0,0,0,0,0,0,0,0,1
0.678,0.567,10,-9.148,0,0.261,0.188,1.67E-06,0.164,0.658,84.039,315771,4,1,1,0,0,0,0,0,0,0,0,1
0.543,0.661,8,-5.855,0,0.0538,0.214,0,0.241,0.556,144.967,194978,4,0,1,0,0,0,0,0,1,0,0,1
0.357,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,118067,4,1,1,0,0,0,0,0,0,0,0,1
0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,157202,4,0,0,0,1,0,0,0,0,1,0,1
0.41,0.886,9,-4.413,0,0.155,0.0671,0,0.461,0.393,72.577,136351,4,1,1,0,0,0,0,0,0,0,0,1
0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66E-05,0.35,0.565,105.005,222653,4,0,0,1,1,0,1,0,0,1,0,1
0.451,0.24,1,-14.014,1,0.0351,0.912,2.45E-06,0.175,0.701,134.009,117147,4,0,0,0,0,0,0,0,0,0,0,1
0.354,0.267,1,-13.69,1,0.0281,0.731,0.000402,0.0858,0.113,94.219,289749,4,0,0,1,0,0,1,0,0,0,0,1
0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,160615,4,1,1,0,1,0,0,1,0,0,0,1
0.666,0.841,2,-3.592,1,0.0312,0.613,0,0.113,0.84,128.706,126360,4,0,0,0,0,0,0,0,1,0,0,1
0.554,0.498,9,-8.866,1,0.0685,0.23,5.98E-06,0.795,0.413,79.635,190067,4,1,1,0,0,0,0,0,0,0,0,1
0.913,0.608,10,-6.839,0,0.234,0.0671,0,0.533,0.578,97.063,149569,4,1,1,0,0,0,0,0,0,0,0,1
0.498,0.104,1,-14.08,0,0.0621,0.979,7.86E-05,0.0895,0.205,124.001,199931,3,0,0,1,0,0,1,0,0,0,0,1
0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,0,0,1,0,0,0,0,0,0,0,1
0.703,0.407,8,-12.155,1,0.0504,0.706,0,0.45,0.849,140.057,125827,4,0,0,0,0,0,0,0,0,0,0,1
0.616,0.77,2,-6.5,1,0.142,0.0573,0,0.159,0.412,160.049,208198,4,0,0,1,0,0,0,0,0,0,0,1
0.58,0.577,2,-5.997,0,0.2,0.125,0,0.086,0.153,99.283,193243,5,1,1,1,0,1,0,0,0,0,0,1
0.683,0.375,0,-13.056,1,0.0303,0.579,0,0.076,0.888,140.467,135533,4,0,0,0,0,0,0,0,0,0,0,1
0.652,0.595,11,-4.04,1,0.113,0.15,0.000115,0.0842,0.444,172.27,150853,4,0,0,1,0,0,0,0,0,0,1,1
0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4,1,1,0,0,0,0,0,0,0,0,1
0.745,0.715,1,-3.368,0,0.245,0.128,0,0.182,0.342,94.513,136032,4,1,1,0,0,1,0,0,0,0,0,1
0.746,0.798,0,-8.382,1,0.349,0.137,0,0.139,0.553,109.968,214827,4,1,1,0,0,0,1,0,1,0,0,1
0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26E-06,0.11,0.494,102.036,210240,4,0,0,1,0,0,0,0,0,1,0,1
0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,190476,4,1,1,1,0,0,0,0,0,0,0,1
0.852,0.666,11,-6.923,0,0.184,0.135,0,0.798,0.726,91.046,207760,4,1,1,0,0,0,0,0,0,0,0,1
0.32,0.734,10,-4.021,1,0.0331,0.133,0.000109,0.165,0.185,113.34,241067,4,0,0,0,1,0,0,1,0,0,0,1
0.795,0.608,5,-5.222,0,0.0694,0.0767,2.92E-06,0.0853,0.386,110.001,199849,4,0,0,1,0,0,0,0,1,1,0,1
0.891,0.503,6,-5.777,1,0.226,0.0576,0,0.0763,0.674,136.009,171293,4,1,0,0,0,1,0,0,0,0,0,1
0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947,220488,4,1,1,0,0,0,0,0,0,0,0,1
0.807,0.321,0,-8.147,0,0.0571,0.132,0.000289,0.1,0.305,94.994,182080,4,1,1,0,0,0,0,0,0,0,0,1
0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,223413,4,0,0,1,1,0,0,0,0,1,0,1
0.375,0.605,0,-7.268,0,0.0729,0.612,0.0448,0.147,0.128,175.946,283227,4,0,0,1,1,0,0,1,1,0,0,1
0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,1,1,0,0,1,0,0,0,0,0,1
0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91E-06,0.325,0.486,123.07,213309,4,0,0,0,1,0,0,0,0,1,0,1
0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,1,1,0,0,1,0,0,0,0,0,1
0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,173800,4,1,0,1,1,0,0,0,0,0,0,1
0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,206693,4,0,0,1,0,0,0,1,0,0,0,1
0.894,0.416,9,-6.823,0,0.0538,0.312,0,0.146,0.463,116.96,116560,4,1,1,0,0,0,0,0,0,0,0,1
0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140,196138,4,1,1,0,0,0,0,0,0,0,0,1
0.68,0.82,4,-4.197,0,0.151,0.0614,0,0.597,0.243,140.033,234653,4,1,1,0,0,0,0,0,0,0,0,1
0.484,0.716,5,-7.193,0,0.167,0.3,0.00214,0.112,0.365,184.131,230027,4,0,0,0,1,0,0,1,0,0,0,1
0.726,0.535,7,-7.804,0,0.0476,0.0533,1.38E-05,0.0984,0.375,98.067,216558,4,1,1,0,0,0,0,0,0,1,0,1
0.888,0.377,7,-10.142,0,0.339,0.0126,0,0.19,0.126,133.996,162800,4,1,1,0,0,0,0,0,0,0,0,1
0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,217947,4,0,0,1,0,0,0,0,0,1,0,1
0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,251088,4,0,0,1,1,0,1,0,0,1,0,1
0.903,0.535,8,-6.238,1,0.286,0.0298,0,0.0851,0.157,130.117,195692,4,1,1,0,0,1,0,0,0,0,0,1
0.62,0.574,5,-7.788,0,0.0479,0.569,0,0.19,0.357,100.023,250173,4,1,1,0,0,0,0,0,0,0,0,1
0.679,0.634,5,-5.024,0,0.0654,0.232,0,0.115,0.498,102.013,210091,4,0,0,1,1,0,0,0,0,0,0,1
0.922,0.581,10,-7.495,1,0.27,0.00104,5.86E-05,0.105,0.595,140.022,181263,4,1,1,0,0,1,0,0,0,0,0,1
0.652,0.643,9,-5.667,0,0.0353,0.318,2.87E-06,0.208,0.109,104.932,228227,4,1,1,0,0,1,0,0,0,0,0,1
0.741,0.52,8,-7.513,1,0.0656,0.45,1.97E-06,0.222,0.347,102.998,171030,4,0,0,1,0,0,0,0,0,0,0,1
0.716,0.805,4,-3.839,1,0.0856,0.014,3.10E-06,0.291,0.719,142.886,133995,4,0,0,1,0,0,0,1,0,0,0,1
0.46,0.686,0,-5.948,0,0.0367,0.00146,0,0.375,0.252,148.054,145588,4,1,0,0,0,0,0,0,0,0,0,1
0.776,0.509,0,-6.266,0,0.467,0.192,1.49E-06,0.115,0.485,94.634,129371,4,0,1,1,0,0,0,0,0,0,1,1
0.697,0.552,1,-10.271,0,0.196,0.479,0.127,0.147,0.278,75.235,180567,4,0,0,1,0,0,1,0,0,0,0,1
0.609,0.757,2,-5.605,1,0.119,0.299,0,0.63,0.379,128.022,180129,4,1,1,1,0,0,0,0,0,0,0,1
0.333,0.637,1,-4.904,0,0.0581,0.131,1.80E-05,0.149,0.132,139.898,172693,4,0,0,1,0,0,0,0,0,0,0,1
0.442,0.585,0,-10.332,0,0.0964,0.0984,0.391,0.14,0.116,97.565,229413,4,0,0,1,0,0,0,1,0,0,0,1
0.641,0.857,1,-5.725,0,0.301,0.013,0.00534,0.0695,0.961,122.728,157733,5,0,0,1,0,0,0,0,0,0,1,1
0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,216409,4,0,0,1,0,0,0,0,0,1,0,1
0.694,0.77,6,-5.335,1,0.149,0.176,1.10E-05,0.118,0.163,125.905,184560,4,0,0,0,0,0,0,0,0,1,0,1
0.805,0.66,4,-5.393,1,0.0762,0.0383,8.66E-05,0.189,0.545,114.951,161947,4,0,0,1,0,0,0,0,0,0,0,1
0.81,0.451,10,-6.348,0,0.249,0.152,0.0537,0.108,0.359,85.417,157600,4,1,1,0,0,0,0,0,0,0,0,1
0.61,0.624,2,-4.773,1,0.309,0.6,2.12E-06,0.243,0.244,176.169,250534,4,0,0,0,0,1,0,1,0,0,1,1
0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,220883,4,0,0,0,1,0,0,0,0,1,0,1
0.761,0.386,4,-6.158,1,0.0399,0.355,0,0.0953,0.526,134.943,238440,3,0,0,1,0,0,0,0,0,0,0,1
0.724,0.772,6,-4.389,0,0.184,0.248,0,0.308,0.347,95.074,168280,4,1,1,1,0,1,0,0,0,0,0,1
0.647,0.272,5,-12.906,1,0.0916,0.918,1.73E-05,0.0918,0.339,150.044,234000,4,0,0,1,0,0,1,0,0,0,0,1
0.495,0.793,6,-5.696,1,0.03,0.000942,8.29E-06,0.0791,0.672,125.998,187920,4,0,0,0,0,0,0,0,0,0,0,1
0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,216880,4,0,0,0,0,0,0,0,1,0,0,1
0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4,0,0,1,0,0,0,0,1,0,0,1
0.822,0.318,10,-12.391,1,0.0575,0.493,0.0128,0.11,0.138,102.998,245787,4,1,1,0,0,0,0,1,0,0,0,1
0.258,0.437,11,-6.593,0,0.039,0.101,1.27E-06,0.106,0.0967,180.043,239000,4,0,0,1,0,0,0,1,0,0,0,1
